,Facility Name,City,Country,IATA_Code,ICAO_Code,Lat,Lng,Alt(Feet),Hours__from UTC,TimeZone,Type
4913,Andizhan Airport,Andizhan,Uzbekistan,AZN,UTKA,40.72769928,72.29399872,1515,5,Asia/Samarkand,airport
4914,Fergana International Airport,Fergana,Uzbekistan,FEG,UTKF,40.35879898,71.74500275,1980,5,Asia/Samarkand,airport
4915,Namangan Airport,Namangan,Uzbekistan,NMA,UTKN,40.98460007,71.55670166,1555,5,Asia/Samarkand,airport
4916,Nukus Airport,Nukus,Uzbekistan,NCU,UTNN,42.48839951,59.62329865,246,5,Asia/Samarkand,airport
4917,Urgench Airport,Urgench,Uzbekistan,UGC,UTNU,41.58430099,60.64170074,320,5,Asia/Samarkand,airport
4918,Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ,UTSL,38.83359909,65.92150116,1365,5,Asia/Samarkand,airport
4919,Termez Airport,Termez,Uzbekistan,TMJ,UTST,37.2867012,67.30999756,1027,5,Asia/Samarkand,airport
4920,Staroselye Airport,Rybinsk,Russia,RYB,UUBK,58.10419846,38.929401399999996,423,3,Europe/Moscow,airport
4921,Belgorod International Airport,Belgorod,Russia,EGO,UUOB,50.64379883,36.59009933,735,3,Europe/Moscow,airport
4922,Kursk East Airport,Kursk,Russia,URS,UUOK,51.75059891,36.29560089,686,3,Europe/Moscow,airport
4923,Lipetsk Airport,Lipetsk,Russia,LPK,UUOL,52.70280075,39.53779984,584,3,Europe/Moscow,airport
4924,Vorkuta Airport,Vorkuta,Russia,VKT,UUYW,67.48860168,63.99309921,604,3,Europe/Moscow,airport
4925,Bugulma Airport,Bugulma,Russia,UUA,UWKB,54.63999939,52.80170059,991,3,Europe/Moscow,airport
4926,Yoshkar-Ola Airport,Yoshkar-Ola,Russia,JOK,UWKJ,56.70059967,47.90470123,348,3,Europe/Moscow,airport
4927,Cheboksary Airport,Cheboksary,Russia,CSY,UWKS,56.09030151,47.34730148,558,3,Europe/Moscow,airport
4928,Ulyanovsk East Airport,Ulyanovsk,Russia,ULY,UWLW,54.40100098,48.80270004,252,4,Europe/Samara,airport
4929,Orsk Airport,Orsk,Russia,OSW,UWOR,51.07249832,58.59560013,909,5,Asia/Yekaterinburg,airport
4930,Penza Airport,Penza,Russia,PEZ,UWPP,53.11059952,45.02109909,614,3,Europe/Moscow,airport
4931,Saransk Airport,Saransk,Russia,SKX,UWPS,54.1251297,45.21225739,676,3,Europe/Moscow,airport
4932,Balakovo Airport,Balakovo,Russia,BWO,UWSB,51.85829926,47.74560165,95,3,Europe/Moscow,airport
4933,Hubli Airport,Hubli,India,HBX,VAHB,15.36170006,75.08489990000001,2171,5.5,Asia/Calcutta,airport
4934,Koggala Airport,Koggala,Sri Lanka,KCT,VCCK,5.99368,80.32029724,10,5.5,Asia/Colombo,airport
4935,Weerawila Airport,Wirawila,Sri Lanka,WRZ,VCCW,6.254489899,81.23519897,50,5.5,Asia/Colombo,airport
4936,Battambang Airport,Battambang,Cambodia,BBM,VDBG,13.09560013,103.22399899999999,59,7,Asia/Phnom_Penh,airport
4937,Shillong Airport,Shillong,India,SHL,VEBI,25.70359993,91.97869873,2910,5.5,Asia/Calcutta,airport
4938,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,GAU,VEGT,26.10610008,91.58589935,162,5.5,Asia/Calcutta,airport
4939,Dimapur Airport,Dimapur,India,DMU,VEMR,25.88389969,93.77110291,487,5.5,Asia/Calcutta,airport
4940,Tezpur Airport,Tezpur,India,TEZ,VETZ,26.70910072,92.78469849,240,5.5,Asia/Calcutta,airport
4941,Barisal Airport,Barisal,Bangladesh,BZL,VGBR,22.801000600000002,90.30120087,23,6,Asia/Dhaka,airport
4942,Ban Huoeisay Airport,Huay Xai,Laos,OUI,VLHS,20.25729942,100.43699649999999,1380,7,Asia/Vientiane,airport
4943,Kontum Airport,Kontum,Vietnam,KON,\N,14.35,108.01700000000001,1804,7,Asia/Saigon,airport
4944,Bharatpur Airport,Bharatpur,Nepal,BHR,VNBP,27.67810059,84.42939758,600,5.75,Asia/Katmandu,airport
4945,Bhadrapur Airport,Chandragarhi,Nepal,BDP,VNCG,26.57080078,88.07959747,300,5.75,Asia/Katmandu,airport
4946,Meghauli Airport,Meghauli,Nepal,MEY,VNMG,27.5774,84.22875,600,5.75,Asia/Katmandu,airport
4947,Nepalgunj Airport,Nepalgunj,Nepal,KEP,VNNG,28.10359955,81.66699982,540,5.75,Asia/Katmandu,airport
4948,Gan International Airport,Gan Island,Maldives,GAN,VRMG,-0.69334197,73.1556015,6,5,Indian/Maldives,airport
4949,Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,HAQ,VRMH,6.744229794,73.17050171,4,5,Indian/Maldives,airport
4950,Kadhdhoo Airport,Laamu Atoll,Maldives,KDO,VRMK,1.85916996,73.52189636,4,5,Indian/Maldives,airport
4951,Mae Sot Airport,Tak,Thailand,MAQ,VTPM,16.69989967,98.54509735,690,7,Asia/Bangkok,airport
4952,Buon Ma Thuot Airport,Buonmethuot,Vietnam,BMV,VVBM,12.66829968,108.1200027,1729,7,Asia/Saigon,airport
4953,Cat Bi International Airport,Haiphong,Vietnam,HPH,VVCI,20.81940079,106.72499850000001,6,7,Asia/Saigon,airport
4954,Cam Ranh Airport,Nha Trang,Vietnam,CXR,VVCR,11.99820042,109.21900179999999,40,7,Asia/Saigon,airport
4955,Co Ong Airport,Conson,Vietnam,VCS,VVCS,8.731829643,106.63300320000002,20,7,Asia/Saigon,airport
4956,Can Tho International Airport,Can Tho,Vietnam,VCA,VVCT,10.08510017,105.711998,9,7,Asia/Saigon,airport
4957,Dien Bien Phu Airport,Dienbienphu,Vietnam,DIN,VVDB,21.39749908,103.0080032,1611,7,Asia/Saigon,airport
4958,Phu Cat Airport,Phucat,Vietnam,UIH,VVPC,13.95499992,109.04199979999999,80,7,Asia/Saigon,airport
4959,Pleiku Airport,Pleiku,Vietnam,PXU,VVPK,14.00450039,108.0169983,2434,7,Asia/Saigon,airport
4960,Vinh Airport,Vinh,Vietnam,VII,VVVH,18.73760033,105.6709976,23,7,Asia/Saigon,airport
4961,Banmaw Airport,Banmaw,Burma,BMO,VYBM,24.268999100000002,97.24620056,370,6.5,Asia/Rangoon,airport
4962,Dawei Airport,Dawei,Burma,TVY,VYDW,14.10389996,98.20359802,84,6.5,Asia/Rangoon,airport
4963,Kawthoung Airport,Kawthoung,Burma,KAW,VYKT,10.04930019,98.53800201,180,6.5,Asia/Rangoon,airport
4964,Loikaw Airport,Loikaw,Burma,LIW,VYLK,19.69149971,97.21479797,2940,6.5,Asia/Rangoon,airport
4965,Mawlamyine Airport,Mawlamyine,Burma,MNU,VYMM,16.44470024,97.66069794,52,6.5,Asia/Rangoon,airport
4966,Pathein Airport,Pathein,Burma,BSX,VYPN,16.81520081,94.7798996,20,6.5,Asia/Rangoon,airport
4967,Pakhokku Airport,Pakhokku,Burma,PKK,VYPU,21.4043,95.11125,151,6.5,Asia/Rangoon,airport
4968,Sumbawa Besar Airport,Sumbawa Island,Indonesia,SWQ,WADS,-8.489040375,117.41200259999998,16,8,Asia/Makassar,airport
4969,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,WADT,-9.409720421,119.2440033,161,8,Asia/Makassar,airport
4970,Bokondini Airport,Bokondini-Papua Island,Indonesia,BUI,WAJB,-3.6822,138.6755,4550,9,Asia/Jayapura,airport
4971,Senggeh Airport,Senggeh-Papua Island,Indonesia,SEH,WAJS,-3.45,140.779,914,9,Asia/Jayapura,airport
4972,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia,TJS,WALG,2.835833333,117.3736111,10,8,Asia/Makassar,airport
4973,Datadawai Airport,Datadawai-Borneo Island,Indonesia,DTD,WALJ,0.8106,114.5306,508,8,Asia/Makassar,airport
4974,Barau(Kalimaru) Airport,Tanjung Redep-Borneo Island,Indonesia,BEJ,WALK,2.155499935,117.4319992,59,8,Asia/Makassar,airport
4975,Warukin Airport,Tanjung-Borneo Island,Indonesia,TJG,WAON,-2.216559887,115.435997,197,8,Asia/Makassar,airport
4976,Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia,SMQ,WAOS,-2.499190092,112.97499850000001,50,7,Asia/Jakarta,airport
4977,Dumatumbun Airport,Langgur-Kei Islands,Indonesia,LUV,WAPL,-5.66162014,132.7310028,10,9,Asia/Jayapura,airport
4978,Mali Airport,Alor Island,Indonesia,ARD,WATM,-8.132340431,124.59700009999999,10,8,Asia/Makassar,airport
4979,Belaga Airport,Belaga,Malaysia,BLG,WBGC,2.650000095,113.7669983,200,8,Asia/Kuala_Lumpur,airport
4980,Long Lellang Airport,Long Datih,Malaysia,LGL,WBGF,3.4210000039999997,115.1539993,1400,8,Asia/Kuala_Lumpur,airport
4981,Long Seridan Airport,Long Seridan,Malaysia,ODN,WBGI,3.9670000080000003,115.0500031,607,8,Asia/Kuala_Lumpur,airport
4982,Mukah Airport,Mukah,Malaysia,MKM,WBGK,2.906389952,112.08000179999999,13,8,Asia/Kuala_Lumpur,airport
4983,Bakalalan Airport,Bakalalan,Malaysia,BKM,WBGQ,3.973999977,115.61799620000001,2900,8,Asia/Kuala_Lumpur,airport
4984,Lawas Airport,Lawas,Malaysia,LWY,WBGW,4.849170208,115.40799709999999,5,8,Asia/Kuala_Lumpur,airport
4985,Bario Airport,Bario,Malaysia,BBN,WBGZ,3.733890057,115.4789963,3350,8,Asia/Kuala_Lumpur,airport
4986,Tomanggong Airport,Tomanggong,Malaysia,TMG,WBKM,5.400000095,118.65000149999999,26,8,Asia/Kuala_Lumpur,airport
4987,Kudat Airport,Kudat,Malaysia,KUD,WBKT,6.922500134,116.83599850000002,10,8,Asia/Kuala_Lumpur,airport
4988,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,WIAT,-5.240556,105.175556,282,7,Asia/Jakarta,airport
4989,Halim Perdanakusuma International Airport,Jakarta,Indonesia,HLP,WIHH,-6.2666101460000005,106.89099879999999,84,7,Asia/Jakarta,airport
4990,Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,WION,3.908710003,108.38800049999999,7,7,Asia/Jakarta,airport
4991,Pangsuma Airport,Putussibau-Borneo Island,Indonesia,PSU,WIOP,0.835578024,112.9369965,297,7,Asia/Jakarta,airport
4992,Sintang(Susilo) Airport,Sintang-Borneo Island,Indonesia,SQG,WIOS,0.063619003,111.47299960000001,98,7,Asia/Jakarta,airport
4993,Pendopo Airport,Talang Gudang-Sumatra Island,Indonesia,PDO,WIPQ,-3.286070108,103.8799973,184,7,Asia/Jakarta,airport
4994,Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,Indonesia,LSW,WITM,5.226679802,96.95030212,90,7,Asia/Jakarta,airport
4995,Pulau Pangkor Airport,Pangkor Island,Malaysia,PKG,WMPA,4.2447199819999994,100.55300140000001,19,8,Asia/Kuala_Lumpur,airport
4996,Stagen Airport,Laut Island,Indonesia,KBU,WRBK,-3.29472,116.165,4,8,Asia/Makassar,airport
4997,Long Bawan Airport,Long Bawan-Borneo Island,Indonesia,LBW,WRLB,3.9028,115.6921,3165,8,Asia/Makassar,airport
4998,Nunukan Airport,Nunukan-Nunukan Island,Indonesia,NNX,WRLF,4.133333333,117.66666670000001,30,8,Asia/Makassar,airport
4999,Long Apung Airport,Long Apung-Borneo Island,Indonesia,LPU,WRLP,1.7044860000000002,114.970297,627,8,Asia/Makassar,airport
5000,Albany Airport,Albany,Australia,ALH,YABA,-34.94329834,117.8089981,233,8,Australia/Perth,airport
5001,Argyle Airport,Argyle,Australia,GYL,YARG,-16.6369,128.451004,522,8,Australia/Perth,airport
5002,Aurukun Airport,Aurukun,Australia,AUU,YAUR,-13.354067,141.72065,31,10,Australia/Brisbane,airport
5003,Barcaldine Airport,Barcaldine,Australia,BCI,YBAR,-23.56529999,145.3070068,878,10,Australia/Brisbane,airport
5004,Badu Island Airport,Badu Island,Australia,BDD,YBAU,-10.14999962,142.1734,14,10,Australia/Brisbane,airport
5005,Birdsville Airport,Birdsville,Australia,BVI,YBDV,-25.89749908,139.34800719999998,159,10,Australia/Brisbane,airport
5006,Broken Hill Airport,Broken Hill,Australia,BHQ,YBHI,-32.00139999,141.4720001,958,9.5,Australia/Adelaide,airport
5007,Hamilton Island Airport,Hamilton Island,Australia,HTI,YBHM,-20.35810089,148.95199590000001,15,10,Australia/Brisbane,airport
5008,Bedourie Airport,Bedourie,Australia,BEU,YBIE,-24.34609985,139.46000669999998,300,10,Australia/Brisbane,airport
5009,Bourke Airport,Bourke,Australia,BRK,YBKE,-30.03919983,145.95199580000002,352,10,Australia/Sydney,airport
5010,Burketown Airport,Burketown,Australia,BUC,YBKT,-17.74860001,139.5339966,21,10,Australia/Brisbane,airport
5011,Boigu Airport,Boigu,Australia,GIC,YBOI,-9.232780457,142.2180023,23,10,Australia/Brisbane,airport
5012,Oakey Airport,Oakey,Australia,OKY,YBOK,-27.41139984,151.7350006,1335,10,Australia/Brisbane,airport
5013,Boulia Airport,Boulia,Australia,BQL,YBOU,-22.91329956,139.8999939,542,10,Australia/Brisbane,airport
5014,Bathurst Airport,Bathurst,Australia,BHS,YBTH,-33.40940094,149.65199280000002,2435,10,Australia/Sydney,airport
5015,Blackwater Airport,Blackwater,Australia,BLT,YBTR,-23.60309982,148.8070068,657,10,Australia/Brisbane,airport
5016,Carnarvon Airport,Carnarvon,Australia,CVQ,YCAR,-24.880211,113.67173999999999,13,8,Australia/Perth,airport
5017,Cobar Airport,Cobar,Australia,CAZ,YCBA,-31.53829956,145.7940063,724,10,Australia/Sydney,airport
5018,Coober Pedy Airport,Coober Pedy,Australia,CPD,YCBP,-29.04000092,134.720993,740,9.5,Australia/Adelaide,airport
5019,Coconut Island Airport,Coconut Island,Australia,CNC,YCCT,-10.05000019,143.07000730000001,3,10,Australia/Brisbane,airport
5020,Cloncurry Airport,Cloncurry,Australia,CNJ,YCCY,-20.66860008,140.5039978,616,10,Australia/Brisbane,airport
5021,Ceduna Airport,Ceduna,Australia,CED,YCDU,-32.13059998,133.7100067,77,9.5,Australia/Adelaide,airport
5022,Cooktown Airport,Cooktown,Australia,CTN,YCKN,-15.44470024,145.18400569999997,26,10,Australia/Brisbane,airport
5023,Cunnamulla Airport,Cunnamulla,Australia,CMA,YCMU,-28.03000069,145.621994,630,10,Australia/Brisbane,airport
5024,Coonamble Airport,Coonamble,Australia,CNB,YCNM,-30.98329926,148.3760071,604,10,Australia/Sydney,airport
5025,Coen Airport,Coen,Australia,CUQ,YCOE,-13.761133,143.113311,532,10,Australia/Brisbane,airport
5026,Cooma Snowy Mountains Airport,Cooma,Australia,OOM,YCOM,-36.30059814,148.973999,3088,10,Australia/Sydney,airport
5027,Doomadgee Airport,Doomadgee,Australia,DMD,YDMG,-17.94029999,138.8220062,153,10,Australia/Brisbane,airport
5028,Darnley Island Airport,Darnley Island,Australia,NLF,YDNI,-9.583330154,143.7669983,0,10,Australia/Brisbane,airport
5029,Devonport Airport,Devonport,Australia,DPO,YDPO,-41.16970062,146.42999269999999,33,10,Australia/Melbourne,airport
5030,Elcho Island Airport,Elcho Island,Australia,ELC,YELD,-12.01939964,135.5709991,101,9.5,Australia/Darwin,airport
5031,Esperance Airport,Esperance,Australia,EPR,YESP,-33.684399,121.822998,470,8,Australia/Perth,airport
5032,Flinders Island Airport,Flinders Island,Australia,FLS,YFLI,-40.09170151,147.9929962,10,10,Australia/Melbourne,airport
5033,Geraldton Airport,Geraldton,Australia,GET,YGEL,-28.796101,114.707001,121,8,Australia/Perth,airport
5034,Gladstone Airport,Gladstone,Australia,GLT,YGLA,-23.869699,151.223007,64,10,Australia/Brisbane,airport
5035,Groote Eylandt Airport,Groote Eylandt,Australia,GTE,YGTE,-13.97500038,136.46000669999998,53,9.5,Australia/Darwin,airport
5036,Griffith Airport,Griffith,Australia,GFF,YGTH,-34.25080109,146.06700130000002,439,10,Australia/Sydney,airport
5037,Horn Island Airport,Horn Island,Australia,HID,YHID,-10.58640003,142.28999330000002,43,10,Australia/Brisbane,airport
5038,Hooker Creek Airport,Hooker Creek,Australia,HOK,YHOO,-18.33670044,130.63800049999998,320,9.5,Australia/Darwin,airport
5039,Mount Hotham Airport,Mount Hotham,Australia,MHU,YHOT,-37.04750061,147.3339996,4260,10,Australia/Hobart,airport
5040,Hughenden Airport,Hughenden,Australia,HGD,YHUG,-20.81500053,144.2250061,1043,10,Australia/Brisbane,airport
5041,Julia Creek Airport,Julia Creek,Australia,JCK,YJLC,-20.66830063,141.72300719999998,404,10,Australia/Brisbane,airport
5042,Kalbarri Airport,Kalbarri,Australia,KAX,YKBR,-27.692813,114.259169,157,8,Australia/Perth,airport
5043,King Island Airport,King Island,Australia,KNS,YKII,-39.87749863,143.878006,132,10,Australia/Melbourne,airport
5044,Kalkgurung Airport,Kalkgurung,Australia,KFG,YKKG,-17.43190002,130.80799869999998,646,9.5,Australia/Darwin,airport
5045,Karumba Airport,Karumba,Australia,KRB,YKMB,-17.45669937,140.83000180000002,5,10,Australia/Brisbane,airport
5046,Kowanyama Airport,Kowanyama,Australia,KWM,YKOW,-15.48560047,141.7510071,35,10,Australia/Brisbane,airport
5047,Kubin Airport,Kubin,Australia,KUG,YKUB,-10.22500038,142.2180023,15,10,Australia/Brisbane,airport
5048,Leonora Airport,Leonora,Australia,LNO,YLEO,-28.87809944,121.3150024,1217,8,Australia/Perth,airport
5049,Lake Evella Airport,Lake Evella,Australia,LEL,YLEV,-12.49890041,135.80599980000002,256,9.5,Australia/Darwin,airport
5050,Lord Howe Island Airport,Lord Howe Island,Australia,LDH,YLHI,-31.53829956,159.07699590000001,5,10.5,Australia/Lord_Howe,airport
5051,Lockhart River Airport,Lockhart River,Australia,IRG,YLHR,-12.7869,143.304993,77,10,Australia/Brisbane,airport
5052,Lismore Airport,Lismore,Australia,LSY,YLIS,-28.83029938,153.2599945,35,10,Australia/Sydney,airport
5053,Lightning Ridge Airport,Lightning Ridge,Australia,LHG,YLRD,-29.45669937,147.9839935,540,10,Australia/Sydney,airport
5054,Longreach Airport,Longreach,Australia,LRE,YLRE,-23.43420029,144.27999880000002,627,10,Australia/Brisbane,airport
5055,Leinster Airport,Leinster,Australia,LER,YLST,-27.84329987,120.70300290000002,1631,8,Australia/Perth,airport
5056,Laverton Airport,Laverton,Australia,LVO,YLTN,-28.61359978,122.42400359999999,1530,8,Australia/Perth,airport
5057,Mabuiag Island Airport,Mabuiag Island,Australia,UBB,YMAA,-9.949999809,142.18299869999998,0,10,Australia/Brisbane,airport
5058,Meekatharra Airport,Meekatharra,Australia,MKR,YMEK,-26.61170006,118.54799650000001,1713,8,Australia/Perth,airport
5059,Merimbula Airport,Merimbula,Australia,MIM,YMER,-36.90859985,149.901001,7,10,Australia/Sydney,airport
5060,Milingimbi Airport,Milingimbi,Australia,MGT,YMGB,-12.09440041,134.89399719999997,53,9.5,Australia/Darwin,airport
5061,Maningrida Airport,Maningrida,Australia,MNG,YMGD,-12.05609989,134.2339935,123,9.5,Australia/Darwin,airport
5062,McArthur River Mine Airport,McArthur River Mine,Australia,MCV,YMHU,-16.44249916,136.0839996,131,9.5,Australia/Darwin,airport
5063,Mildura Airport,Mildura,Australia,MQL,YMIA,-34.22919846,142.08599850000002,167,10,Australia/Hobart,airport
5064,Mount Magnet Airport,Mount Magnet,Australia,MMG,YMOG,-28.11610031,117.84200290000001,1354,8,Australia/Perth,airport
5065,Moree Airport,Moree,Australia,MRZ,YMOR,-29.49889946,149.84500119999998,701,10,Australia/Sydney,airport
5066,Moranbah Airport,Moranbah,Australia,MOV,YMRB,-22.05780029,148.07699590000001,770,10,Australia/Brisbane,airport
5067,Moruya Airport,Moruya,Australia,MYA,YMRY,-35.89780045,150.14399719999997,14,10,Australia/Sydney,airport
5068,Mount Gambier Airport,Mount Gambier,Australia,MGB,YMTG,-37.74560165,140.78500369999998,212,9.5,Australia/Adelaide,airport
5069,Mornington Island Airport,Mornington Island,Australia,ONG,YMTI,-16.66250038,139.1779938,33,10,Australia/Brisbane,airport
5070,Murray Island Airport,Murray Island,Australia,MYI,YMUI,-9.916669846,144.05499269999999,300,10,Australia/Brisbane,airport
5071,Maryborough Airport,Maryborough,Australia,MBH,YMYB,-25.51329994,152.71499630000002,38,10,Australia/Brisbane,airport
5072,Narrandera Airport,Narrandera,Australia,NRA,YNAR,-34.70220184,146.51199340000002,474,10,Australia/Sydney,airport
5073,Narrabri Airport,Narrabri,Australia,NAA,YNBR,-30.31920052,149.82699590000001,788,10,Australia/Sydney,airport
5074,Normanton Airport,Normanton,Australia,NTN,YNTN,-17.684089999999998,141.069664,73,10,Australia/Brisbane,airport
5075,Newman Airport,Newman,Australia,ZNE,YNWN,-23.4178009,119.8030014,1724,8,Australia/Perth,airport
5076,Olympic Dam Airport,Olympic Dam,Australia,OLP,YOLD,-30.48500061,136.87699890000002,343,9.5,Australia/Adelaide,airport
5077,Port Augusta Airport,Argyle,Australia,PUG,YPAG,-32.50690079,137.71699519999999,56,9.5,Australia/Adelaide,airport
5078,Palm Island Airport,Palm Island,Australia,PMK,YPAM,-18.75530052,146.5809937,28,10,Australia/Brisbane,airport
5079,Paraburdoo Airport,Paraburdoo,Australia,PBO,YPBO,-23.17110062,117.7450027,1406,8,Australia/Perth,airport
5080,Cocos (Keeling) Islands Airport,Cocos Keeling Island,Cocos (Keeling) Islands,CCK,YPCC,-12.18830013,96.83390045,10,6.5,Indian/Cocos,airport
5081,Gove Airport,Gove,Australia,GOV,YPGV,-12.26939964,136.8179932,192,9.5,Australia/Darwin,airport
5082,Parkes Airport,Parkes,Australia,PKE,YPKS,-33.13140106,148.2389984,1069,10,Australia/Sydney,airport
5083,Port Lincoln Airport,Port Lincoln,Australia,PLO,YPLC,-34.605300899999996,135.88000490000002,36,9.5,Australia/Adelaide,airport
5084,Pormpuraaw Airport,Pormpuraaw,Australia,EDR,YPMP,-14.896451,141.60908,10,10,Australia/Brisbane,airport
5085,Port Macquarie Airport,Port Macquarie,Australia,PQQ,YPMQ,-31.43580055,152.86300659999998,12,10,Australia/Sydney,airport
5086,Portland Airport,Portland,Australia,PTJ,YPOD,-38.31809998,141.470993,265,10,Australia/Hobart,airport
5087,Quilpie Airport,Quilpie,Australia,ULP,YQLP,-26.61219978,144.253006,655,10,Australia/Brisbane,airport
5088,Ramingining Airport,Ramingining,Australia,RAM,YRNG,-12.35639954,134.897995,206,9.5,Australia/Darwin,airport
5089,Roma Airport,Roma,Australia,RMA,YROM,-26.54500008,148.7749939,1032,10,Australia/Brisbane,airport
5090,St George Airport,St George,Australia,SGO,YSGE,-28.04969978,148.59500119999998,656,10,Australia/Brisbane,airport
5091,Shark Bay Airport,Shark Bay,Australia,MJK,YSHK,-25.89389992,113.57700349999999,111,8,Australia/Perth,airport
5092,Saibai Island Airport,Saibai Island,Australia,SBR,YSII,-9.378330231,142.625,15,10,Australia/Brisbane,airport
5093,Strahan Airport,Strahan,Australia,SRN,YSRN,-42.15499878,145.2920074,20,10,Australia/Melbourne,airport
5094,Thargomindah Airport,Thargomindah,Australia,XTG,YTGM,-27.9864006,143.8110046,433,10,Australia/Brisbane,airport
5095,Tennant Creek Airport,Tennant Creek,Australia,TCA,YTNK,-19.63439941,134.18299869999998,1236,9.5,Australia/Darwin,airport
5096,Victoria River Downs Airport,Victoria River Downs,Australia,VCD,YVRD,-16.4021244,131.0049744,89,9.5,Australia/Darwin,airport
5097,Warraber Island Airport,Sue Islet,Australia,SYU,YWBS,-10.20829964,142.8249969,3,10,Australia/Brisbane,airport
5098,Windorah Airport,Windorah,Australia,WNR,YWDH,-25.41309929,142.6670074,452,10,Australia/Brisbane,airport
5099,Whyalla Airport,Whyalla,Australia,WYA,YWHA,-33.05889893,137.51400759999999,41,9.5,Australia/Adelaide,airport
5100,Wiluna Airport,Wiluna,Australia,WUN,YWLU,-26.62919998,120.2210007,1649,8,Australia/Perth,airport
5101,Wollongong Airport,Wollongong,Australia,WOL,YWOL,-34.56110001,150.78900149999998,31,10,Australia/Sydney,airport
5102,Winton Airport,Winton,Australia,WIN,YWTN,-22.36359978,143.08599850000002,638,10,Australia/Brisbane,airport
5103,Wynyard Airport,Burnie,Australia,BWT,YWYY,-40.99890137,145.73100280000003,62,10,Australia/Melbourne,airport
5104,Yorke Island Airport,Yorke Island,Australia,OKR,YYKI,-9.752801,143.405673,10,10,Australia/Brisbane,airport
5105,Yam Island Airport,Yam Island,Australia,XMY,YYMI,-9.901109695,142.776001,0,10,Australia/Brisbane,airport
5106,Beijing Nanyuan Airport,Beijing,China,NAY,ZBNY,39.78279877,116.38800049999999,0,8,Asia/Shanghai,airport
5107,Chifeng Airport,Chifeng,China,CIF,ZBCF,42.23500061,118.90799709999999,0,8,Asia/Shanghai,airport
5108,Changzhi Airport,Changzhi,China,CIH,ZBCZ,36.247501,113.125999,0,8,Asia/Shanghai,airport
5109,Datong Airport,Datong,China,DAT,ZBDT,40.060299,113.48200200000001,3442,8,Asia/Shanghai,airport
5110,Baita International Airport,Hohhot,China,HET,ZBHH,40.85139847,111.8239975,3556,8,Asia/Shanghai,airport
5111,Baotou Airport,Baotou,China,BAV,ZBOW,40.56000137,109.99700159999998,3321,8,Asia/Shanghai,airport
5112,Shijiazhuang Daguocun International Airport,Shijiazhuang,China,SJW,ZBSJ,38.28070068,114.6969986,233,8,Asia/Shanghai,airport
5113,Tongliao Airport,Tongliao,China,TGO,ZBTL,43.556702,122.199997,2395,8,Asia/Shanghai,airport
5114,Ulanhot Airport,Ulanhot,China,HLH,ZBUL,46.195333000000005,122.00833300000001,0,8,Asia/Shanghai,airport
5115,Xilinhot Airport,Xilinhot,China,XIL,ZBXH,43.91559982,115.9639969,0,8,Asia/Shanghai,airport
5116,Beihai Airport,Beihai,China,BHY,ZGBH,21.5394,109.293999,0,8,Asia/Shanghai,airport
5117,Changde Airport,Changde,China,CGD,ZGCD,28.91889954,111.6399994,128,8,Asia/Shanghai,airport
5118,Dayong Airport,Dayong,China,DYG,ZGDY,29.1028,110.443001,692,8,Asia/Shanghai,airport
5119,Meixian Airport,Meixian,China,MXZ,ZGMX,24.35000038,116.13300320000002,0,8,Asia/Shanghai,airport
5120,Zhuhai Jinwan Airport,Zhuhai,China,ZUH,ZGSD,22.006399,113.375999,23,8,Asia/Shanghai,airport
5121,Liuzhou Bailian Airport,Liuzhou,China,LZH,ZGZH,24.2075,109.390999,295,8,Asia/Shanghai,airport
5122,Zhanjiang Airport,Zhanjiang,China,ZHA,ZGZJ,21.214399,110.358002,125,8,Asia/Shanghai,airport
5123,Enshi Airport,Enshi,China,ENH,ZHES,30.32029915,109.4850006,1605,8,Asia/Shanghai,airport
5124,Nanyang Jiangying Airport,Nanyang,China,NNY,ZHNY,32.980801,112.614998,840,8,Asia/Shanghai,airport
5125,Xiangyang Liuji Airport,Xiangfan,China,XFN,ZHXF,32.1506,112.291,0,8,Asia/Shanghai,airport
5126,Yichang Sanxia Airport,Yichang,China,YIH,ZHYC,30.55655,111.47998799999999,673,8,Asia/Shanghai,airport
5127,Ankang Wulipu Airport,Ankang,China,AKA,ZLAK,32.708099,108.931,860,8,Asia/Shanghai,airport
5128,Golmud Airport,Golmud,China,GOQ,ZLGM,36.4006,94.786102,9334,8,Asia/Shanghai,airport
5129,Hanzhong Chenggu Airport,Hanzhong,China,HZG,ZLHZ,33.063598999999996,107.008003,0,8,Asia/Shanghai,airport
5130,Qingyang Airport,Qingyang,China,IQN,ZLQY,35.799702,107.602997,0,8,Asia/Shanghai,airport
5131,Xining Caojiabu Airport,Xining,China,XNN,ZLXN,36.5275,102.042999,7119,8,Asia/Shanghai,airport
